data_id,cocktail_img,cocktail_name,recipe,recipe_detail
40,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FNibLCjfqce7OjyrWzxAlBlMSafOm1oSDzJ4NsMT2%3Ft%3D1447392267000,스트로베리크러쉬,"분류 롱드링크, 식후칵테일/알콜 도수 4도/제조법 쉐이킹/글라스 콜린스/주재료 스트로베리리큐르 = 30ml/부재료 파인애플주스 : 크랜베리주스 = 60ml : 60ml/장식 라임","/만드는 법/1. 얼음을 채운 쉐이커에 스트로베리리큐르, 파인애플주스, 크랜베리주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
41,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fi8A01XLQTEzYQYr3L4ic4Jz7rkp3CdkQx6aFnw8K%3Ft%3D1447392267000,피치키스,"분류 롱드링크, 식후칵테일/알콜 도수 6도/제조법 쉐이킹/글라스 콜린스/주재료 피치리큐르 : 스트로베리리큐르 = 30ml : 30ml/부재료 스위트앤사워믹스 : 크렌베리주스 = 60ml : 60ml","/만드는 법/1. 얼음을 채운 쉐이커에 피치리큐르, 스트로베리리큐르, 스위트앤사워믹스, 크렌베리주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 체리 장식을 한다."
42,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FCGXfU8FCfJGS40CrgqlyBdrTEFY1veBpZgabTCr7%3Ft%3D1447392267000,풋사랑,알콜 도수 28도/제조법 쉐이킹/글라스 칵테일/주재료 안동소주 : 트리플섹 : 애플퍼커 = 30ml : 10ml : 10ml/부재료 라임주스 = 10ml/장식 사과슬라이스,"/유래/풋사랑은 대구, 능금아가씨의 풋풋하고 아련한 첫사랑의 감정을 떠올리면서 안동 소주를 사용하여 만든 우리 술 칵테일이다./만드는 법/1. 얼음을 채운 쉐이커에 안동소주, 트리플섹, 애플퍼커, 라임주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
43,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fy3BG7izwU4SCBQ85hSoeCIqm0ZOXpi2rCNDmz7JC%3Ft%3D1447392267000,피어마티니,분류 식후칵테일/알콜 도수 7도/제조법 쉐이킹/글라스 칵테일/주재료 피어보드카 = 30ml/부재료 피어주스 = 75ml/장식 레몬,"/만드는 법/1. 얼음을 채운 쉐이커에 피어보드카, 피어주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
44,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F7x4WQehhXej15JyYXNXVR7j4Fp6TXqjgjQncb42g%3Ft%3D1447392267000,노팅힐,알콜 도수 20도/제조법 쉐이킹/글라스 칵테일/주재료 화이트럼 : 캄파리 : 압상트 = 60ml : 15ml : 2dash/부재료 라임주스 : 심플시럽 = 15ml : 15ml/장식 레몬,"/만드는 법/1. 얼음을 채운 쉐이커에 화이트럼, 캄파리, 압상트, 라임주스, 심플시럽을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
45,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FzpossSO8naZfOOltLn6nJpS6EbWsqVVOKtzwyrL8%3Ft%3D1447392267000,모리나리오렌지,알콜 도수 16도/제조법 쉐이킹/글라스 칵테일/주재료 화이트럼 : 삼부카 = 30ml : 30ml/부재료 오렌지주스 = 15ml/장식 오렌지슬라이스,"/만드는 법/1. 얼음을 채운 쉐이커에 화이트럼, 삼부카, 오렌지주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
46,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FmSjdUFUkppy0uuckcXQBxL4e82Ntd3TKWccmkJAp%3Ft%3D1447392267000,마티니리디자인,알콜 도수 24도/제조법 스터링/글라스 칵테일/주재료 보드카 : 드라이베르뭇 = 45ml : 1dash/장식 레몬필,"/만드는 법/1. 믹싱글라스에 얼음을 가득 채운다.2. 믹싱글라스에 보드카, 드라이베르뭇을  넣는다.3. 바스푼으로 믹싱글라스 벽면을 따라 잘 저어준다.4. 준비된 글라스에 스트레이너로 얼음을 걸러 부어준다."
47,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FFRdUYC2xBEpzDsA5UqQeXr3PyDTfDryaDUYqEvL0%3Ft%3D1447392267000,마린린스키스,알콜 도수 27도/제조법 쉐이킹/글라스 칵테일/주재료 스트로베리보드카 = 60ml/부재료 그레나딘시럽 = 5ml/장식 레몬,"/만드는 법/1. 얼음을 채운 쉐이커에 스트로베리보드카, 그레나딘시럽을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
48,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FEbiEj7Vhi4i45hXJRttReG66vdYCPY1youAGYnMa%3Ft%3D1447392267000,루나즐코스모,알콜 도수 22도/제조법 쉐이킹/글라스 칵테일/주재료 데킬라실버 : 트리플섹 = 45ml : 30ml/부재료 크렌베리주스 : 라임주스 = 30ml : 15ml/장식 레몬,"/만드는 법/1. 얼음을 채운 쉐이커에 테킬라실버, 트리플섹, 크렌베리주스, 라임주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
49,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FpKGq4m7eKPIHz5A35UXiI2LgRzgLnyGh5ECNiE5h%3Ft%3D1447392267000,롱코인트루폴리탄,분류 롱드링크/알콜 도수 9도/제조법 빌딩/글라스 하이볼/주재료 코인트루 = 30ml/부재료 크렌베리주스 : 라임주스 : 스프라이트 = 30ml : 15ml : fill/장식 레몬필,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 코인트루, 크렌베리주스, 라임주스, 스프라이트로 채워준다.3. 바스푼으로 잘 저어준다."
50,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FD7k3i3YEl4uIaJywPrdTEEu3yNCAMdWHDiNOQwum%3Ft%3D1447392267000,라이온스테일,알콜 도수 30도/제조법 쉐이킹/글라스 칵테일/주재료 버번위스키 : 골드럼 : 앙고스트라비터 = 45ml : 15ml : 2dash/부재료 라임주스 : 심플시럽 = 30ml : 15ml,"/만드는 법/1. 얼음을 채운 쉐이커에 버번위스키, 골드럼, 앙고스트라비터, 라임주스, 심플시럽을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 오렌지필 장식을 한다."
51,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FwaWGj9aTBX5iraHLgxo3bJPaYOe4rxttfBhuu8LR%3Ft%3D1447392267000,리몬마드라스,알콜 도수 27도/제조법 빌딩/글라스 온더락/주재료 시트러스럼 = 45ml/부재료 오렌지주스 : 크렌베리주스 = 30ml : 30ml/장식 오렌지,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 시트러스럼, 오렌지주스, 크렌베리주스로 채워준다.3. 바스푼으로 잘 저어준다.4. 오렌지슬라이스 장식을 한다."
52,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fcsm7qPqgKPXa6d8dydWyK093oylGTQBHBRMZzLLf%3Ft%3D1447392267000,레템즈모던즈,알콜 도수 14도/제조법 쉐이킹/글라스 칵테일/주재료 애프리콧브랜디 : 체리브랜디 = 30ml : 30ml/부재료 라임주스 = 30ml/장식 체리,"/만드는 법/1. 얼음을 채운 쉐이커에 애프리콧브랜디, 체리브랜디, 라임주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
53,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FOGxeArpBLiF1kGpfNNhvdglHQs1X2xKhaJhTXuYn%3Ft%3D1447392267000,로이로버트,알콜 도수 21도/제조법 스터링/글라스 칵테일/주재료 스카치위스키 : 엘더플라워리큐르 : 스위트베르뭇 : 앙고스트라비터 = 30ml : 15ml : 15ml : 2dash,"/만드는 법/1. 믹싱글라스에 얼음을 가득 채운다.2. 믹싱글라스에 스카치위스키, 엘더플라워리큐르, 스위트베르뭇, 앙고스트라비터를 넣는다.3. 바스푼으로 믹싱글라스 벽면을 따라 잘 저어준다.4. 준비된 글라스에 스트레이너로 얼음을 걸러 부어준다."
54,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FzMFax2lQOTCs6JnXjxEUMvQl0knmrPZueoQC8Xyf%3Ft%3D1447392267000,레꼴드,알콜 도수 31도/제조법 쉐이킹/글라스 칵테일/주재료 보드카 : 엘더플라워리큐르 : 샴페인 = 30ml : 30ml : 5ml/부재료 레몬주스 = 22ml/장식 사과,"/만드는 법/1. 얼음을 채운 쉐이커에 보드카, 엘더플라워리큐르, 샴페인, 레몬주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
55,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FXEuzbTfMnjaE6h5SLRpFKtrfuN8ajoraM6LryNcc%3Ft%3D1447392267000,라아우덴치쿠크랜베리,분류 롱드링크/알콜 도수 14도/제조법 빌딩/글라스 콜린스/주재료 갈리아노 = 60ml/부재료 크렌베리주스 = fill,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 갈리아노, 크렌베리주스로 채워준다.3. 바스푼으로 잘 저어준다."
56,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FG6sFWulb3llqkZ0YSnQZjSAL2gU3zjX5RzHjFw5g%3Ft%3D1447392267000,라피치에티튜드,알콜 도수 24도/제조법 쉐이킹/글라스 칵테일/주재료 화이트럼 : 피치브랜디 = 30ml : 22ml/부재료 구아바주스 : 바나나주스 : 캔디프로스시럽 = 22ml : 22ml : 11ml,"/만드는 법/1. 얼음을 채운 쉐이커에 화이트럼, 피치브랜디, 구아바주스, 바나나주스, 캔디프로스시럽을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
57,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FyzWP2qUJ3jDh9ivzhVtJgi2o6HgdAHiFUR2ZEJKG%3Ft%3D1447392267000,키르슈키스,알콜 도수 14도/제조법 쉐이킹/글라스 칵테일/주재료 삼부카 : 체리브랜디 = 30ml : 30ml/부재료 미네랄워터 = 60ml/장식 체리,"/만드는 법/1. 얼음을 채운 쉐이커에 삼부카, 체리브랜디, 미네랄워터를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
58,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FSwsQ1LLpV3rwvdwu2mXqkzpQoSQu2ueU1VZ1Akvt%3Ft%3D1447392267000,케이라임파이마티니,알콜 도수 19도/제조법 쉐이킹/글라스 칵테일/주재료 바닐리아보드카 : 라임보드카 = 30ml : 15ml/부재료 코코넛밀크 : 라임주스 : 심플시럽 = 60ml : 1tbsp : 15ml,"/만드는 법/1. 얼음을 채운 쉐이커에 바닐리아보드카, 라임보드카, 코코넛밀크, 라임주스, 심플시럽을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 레몬웨지 장식을 한다."
59,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FKjZjkzJngUDTYjWXuRhB6WCAgFeEPJ9Id3vcLscE%3Ft%3D1447392267000,캔터키피치,알콜 도수 19도/제조법 쉐이킹/글라스 온더락/주재료 피치보드카 : 버번위스키 = 30ml : 15ml/부재료 레몬에이드 : 심플시럽 = 60ml : 15ml/장식 오렌지슬라이스,"/만드는 법/1. 얼음을 채운 쉐이커에 피치보드카, 버번위스키, 레몬에이드, 심플시럽을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
60,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FZTiznQPpnkijmRzSCvvYZI1W8Cqw8VsLhETHPfRd%3Ft%3D1447392267000,캔터키브런치,알콜 도수 28도/제조법 쉐이킹/글라스 칵테일/주재료 버번위스키 : 트리플섹  = 45ml : 15ml,"/만드는 법/1. 얼음을 채운 쉐이커에 버번위스키, 트리플섹을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
61,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FehBXfpEkgSCHLPIMPiViMMjQXo1StvqLMlXsIefG%3Ft%3D1447392267000,쥬시스크루,분류 롱드링크/알콜 도수 24도/제조법 빌딩/글라스 하이볼/주재료 보드카 : 스트로베리리큐르 = 22ml : 22ml/부재료 오렌지주스 : 토닉워터 = fill : 5ml/장식 딸기,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 보드카, 스트로베리리큐르, 오렌지주스, 토닉워터로 채워준다.3. 바스푼으로 잘 저어준다."
62,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FDWDdiMFzKQICLPiQTieItliIxTvAkXSh8ZOKoHHH%3Ft%3D1447392267000,아이리시블루스,알콜 도수 28도/제조법 쉐이킹/글라스 온더락/주재료 블루베리보드카 : 베일리스 : 코인트루 = 30ml : 30ml : 1tb네/부재료 라이트크림 = 10ml,"/만드는 법/1. 얼음을 채운 쉐이커에 블루베리보드카, 베일리스, 코인트루, 라이트크림을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
63,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F1Z8CWG0ec8iCqxvJEWVlzc2YjrXerv7NlJGvJewg%3Ft%3D1447392267000,그랑코스모폴리탄,알콜 도수 11도/제조법 쉐이킹/글라스 칵테일/주재료 보드카 : 그랑마니엘 = 30ml : 22ml/부재료 크렌베리주스 : 레몬주스 = 45ml : 1dash,"/만드는 법/1. 얼음을 채운 쉐이커에 보드카, 그랑마니엘, 크렌베리주스, 레몬주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 올리브 장식을 한다."
64,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F2VfotFAip4KutOrntbqliZ6xc052bgV9w5SdN34F%3Ft%3D1447392267000,퍼지마티니,알콜 도수 14도/제조법 쉐이킹/글라스 칵테일/주재료 오렌지보드카 : 피치리큐르 = 30ml : 30ml/부재료 오렌지주스 = 15ml,"/만드는 법/1. 얼음을 채운 쉐이커에 오렌지보드카, 피치리큐르, 오렌지주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 오렌지필 장식을 한다."
65,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FttScPytCzxDTIzMqD6UnB6xhct1difOJu0U86zFC%3Ft%3D1447392267000,듈시니아,분류 롱드링크/알콜 도수 18도/제조법 블렌딩/글라스 하이볼/주재료 화이트럼 = 60ml/부재료 파인애플주스 : 오렌지주스 : 자몽주스 : 코코넛크림 : 그레나딘시럽 = 60ml : 30ml : 30ml : 60ml : 15ml,"/만드는 법/1. 블랜더에 화이트럼, 파인애플주스, 오렌지주스, 자몽주스, 코코넛크림, 그레나딘시럽을 넣는다.2. 블랜더에 클러쉬드아이스를 넣고 블랜더로 10초간 갈아준다.3. 준비된 글라스에 따라준다."
66,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F99lZb2mrKQrcloIylnHQTsVZgq3MW6HeCTlx8Ny5%3Ft%3D1447392267000,카우걸쿨에이드,분류 롱드링크/알콜 도수 11도/제조법 빌딩/글라스 하이볼/주재료 버번위스키 : 코인트루 = 30ml : 22ml/부재료 사워믹스 : 크렌베리주스 = 60ml : Fill,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 버번위스키, 코인트루, 사워믹스, 크렌베리주스로 채워준다.3. 바스푼으로 잘 저어준다.4. 레몬슬라이스 장식을 한다."
67,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FZPw4zqNOaMXh7P6htorNC3OwuoQqhZJ17a9edMGq%3Ft%3D1447392267000,케인플라워,"분류 식전칵테일, 식후칵테일/알콜 도수 5도/제조법 빌딩/글라스 샴페인/주재료 카차샤 : 어페럴 : 엘더플라워 = 30ml : 22ml : 10ml","/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 카차샤, 어페럴, 엘더플라워로 채워준다.3. 바스푼으로 잘 저어준다.4. 오렌지웨지 장식을 한다."
68,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FCtPRpsAk5tG7vNlfZcU7phTUiVFYCkId4z2798WB%3Ft%3D1447392267000,블루스타마티니,분류 식전칵테일/알콜 도수 31도/제조법 쉐이킹/글라스 칵테일/주재료 보드카 : 블루큐라소 = 60ml : 15ml/장식 라임슬라이스,"/만드는 법/1. 얼음을 채운 쉐이커에 보드카, 블루큐라소를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
69,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F1hW19fFnkG08vlHAjXjGmC8ic2vvYhH8eurxSGE2%3Ft%3D1447392267000,블러드오렌지마티니,분류 식후칵테일/알콜 도수 6도/제조법 쉐이킹/글라스 칵테일/주재료 오렌지보드카 : 오렌지비터 = 30ml : 7ml/부재료 오렌지주스 : 크렌베리주스 = 30ml : 15ml/장식 오렌지슬라이스,"/만드는 법/1. 얼음을 채운 쉐이커에 오렌지보드카, 오렌지비터, 오렌지주스, 크렌베리주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
70,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FaLpMDmsYLr42frCylW1687Wl68HqyWO5ZNNoSiRN%3Ft%3D1447392267000,블랑카시스리큐르,"분류 식전칵테일, 식후칵테일/알콜 도수 5도/제조법 빌딩/글라스 샴페인/주재료 카시스리큐르 : 화이트와인 = 30ml : fill","/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 카시스리큐르, 화이트와인으로 채워준다.3. 바스푼으로 잘 저어준다."
71,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FRyfzV5a0mqOm8urrP3ZwMO5uJlIPfGjqwI6nP9ir%3Ft%3D1447392267000,블랙베리피어베리니,분류 식전칵테일/알콜 도수 12도/제조법 빌딩/글라스 샴페인/주재료 진 : 블랙베리브랜디 : 샴페인 = 20ml : 10ml : fill/부재료 배주스 = 20ml,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 진, 블랙베리브랜디, 샴페인, 배주스로 채워준다.3. 바스푼으로 잘 저어준다."
72,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FMGwTpgDR7t4ZmXpIcBajDx117gia5hOdZ0Q3deSA%3Ft%3D1447392267000,블랙버네트마티니,분류 식전칵테일/알콜 도수 36도/제조법 쉐이킹/글라스 칵테일/주재료 보드카 : 드라이베르뭇 = 60ml : 2drops/장식 올리브,"/만드는 법/1. 얼음을 채운 쉐이커에 보드카, 드라이베르뭇을  넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
73,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FOcGtHJW3LuhijrPFGRWIjvHRdoWrZr7GNGKSU4bY%3Ft%3D1447392267000,비거댄벤,알콜 도수 19도/제조법 쉐이킹/글라스 칵테일/주재료 코냑 : 코인트루 = 30ml : 30ml/부재료 레몬주스 : 생강 = 30ml : 1ea,"/만드는 법/1. 얼음을 채운 쉐이커에 코냑, 코인트루, 레몬주스, 생강을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
74,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F17oOMezOEDAaNiucTWN0HfGqtjrt96xA2ER6eZnM%3Ft%3D1447392267000,빅맥대디,분류 롱드링크/알콜 도수 22도/제조법 쉐이킹/글라스 하이볼/주재료 버번위스키 : 아마레또 : 라즈베리리큐르 = 15ml : 22ml : 22ml/부재료 크렌베리주스 : 진저엘 = 60ml : fill,"/만드는 법/1. 얼음을 채운 쉐이커에 버번위스키, 아마레또, 라즈베리리큐르, 크렌베리주스, 진저엘을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
